"process","application_category","prevalence","sha256","os_info"
"Microsoft Remote Desktop","remote_desktop","0.15","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(Unknown)(10.15.0)=1.0}"
"Microsoft Remote Desktop","remote_desktop","0.16","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(High Sierra)(10.13.1)=1.0}"
"Microsoft Remote Desktop","remote_desktop","0.16","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(Unknown)(10.15.0)=1.0}"
"Microsoft Remote Desktop","remote_desktop","0.19","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(High Sierra)(10.13.1)=1.0}"
"Microsoft Remote Desktop","remote_desktop","0.23","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(High Sierra)(10.13.6)=1.0; (Mac OS X)(High Sierra)(10.13.4)=0.0; (Mac OS X)(Unknown)(10.14.5)=0.0}"
"Microsoft Remote Desktop","remote_desktop","0.23","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(Unknown)(10.14.5)=0.4; (Mac OS X)(Mojave)(10.14.5)=0.2; (Mac OS X)(Unknown)(10.14.6)=0.15}"
"Microsoft Remote Desktop","remote_desktop","0.31","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(High Sierra)(10.13.6)=1.0; (Mac OS X)(High Sierra)(10.13.4)=0.0; (Mac OS X)(Unknown)(10.14.5)=0.0}"
"Microsoft Remote Desktop","remote_desktop","0.32","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(Unknown)(10.15.0)=0.98; (Mac OS X)(Unknown)(10.14.6)=0.02}"
"Microsoft Remote Desktop","remote_desktop","0.38","19A541BE588832F423CEBE743AC958AEDA5279893782872EDF2DC09CD45796E7","@{(Mac OS X)(Unknown)(10.14.5)=0.4; (Mac OS X)(Mojave)(10.14.5)=0.2; (Mac OS X)(Unknown)(10.14.6)=0.14}"
"Microsoft Remote Desktop","remote_desktop","0.7","579E51757D1F81898A1FD730184B035CDFAAD8F10A972B7F98968AAB4A5D37D8","@{(Mac OS X)(High Sierra)(10.13.6)=0.29; (Mac OS X)(Unknown)(10.14.5)=0.26; (Mac OS X)(Unknown)(10.14.6)=0.14}"
"Microsoft Remote Desktop","remote_desktop","1.0","FA2F724C5E7497F748CF1662F3E09F58F135EB83985824112830C29D4EDC23E6","@{(Mac OS X)(El Capitan)(10.11.6)=1.0}"
"Microsoft Remote Desktop Beta","remote_desktop","0.24","30ACBF86834F5F27B8FDB764B41C0638FE5BCC1E95C1FCA0CDAB793B674F8D7D","@{(Mac OS X)(High Sierra)(10.13.1)=1.0}"
"Microsoft Remote Desktop Beta","remote_desktop","0.25","30ACBF86834F5F27B8FDB764B41C0638FE5BCC1E95C1FCA0CDAB793B674F8D7D","@{(Mac OS X)(High Sierra)(10.13.1)=1.0}"
"Microsoft Remote Desktop Beta","remote_desktop","0.27","30ACBF86834F5F27B8FDB764B41C0638FE5BCC1E95C1FCA0CDAB793B674F8D7D","@{(Mac OS X)(High Sierra)(10.13.1)=1.0}"
"VNC-Viewer-6.0.0-Windows-64bit.exe","remote_desktop","0.4","14E2DD1DF49A5A346A7969DE2CF34135969B32F642CB7DF4F10E00C3F67220EF","@{(WinNT)(Windows 10 Enterprise)(10.0.14393)=0.93; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.07}"
"acumbrellacore","security","0.0","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"acumbrellacore","security","0.05","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(El Capitan)(10.11.6)=1.0}"
"acumbrellacore","security","0.06","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(Unknown)(10.14.0)=0.98; (Mac OS X)(Unknown)(10.14.5)=0.01; (Mac OS X)(Mojave)(10.14.0)=0.01}"
"acumbrellacore","security","0.09","C9CFEF933DA89A2B4B8D48AB6ECA142AAB5D321AF0D6795AF93EB2B77F1BD47C","@{(Mac OS X)(High Sierra)(10.13.2)=0.87; (Mac OS X)(High Sierra)(10.13.3)=0.08; (Mac OS X)(High Sierra)(10.13.0)=0.03}"
"acumbrellacore","security","0.11","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(Unknown)(10.14.5)=0.74; (Mac OS X)(Unknown)(10.14.4)=0.1; (Mac OS X)(Unknown)(10.14.2)=0.05}"
"acumbrellacore","security","0.12","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(High Sierra)(10.13.6)=1.0; (Mac OS X)(High Sierra)(10.13.5)=0.0; (Mac OS X)(High Sierra)(10.13.4)=0.0}"
"acumbrellacore","security","0.18","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(El Capitan)(10.11.6)=0.99; (Mac OS X)(Unknown)(10.14.1)=0.0; (Mac OS X)(Unknown)(10.14.2)=0.0}"
"acumbrellacore","security","0.22","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(High Sierra)(10.13.2)=0.38; (Mac OS X)(High Sierra)(10.13.3)=0.31; (Mac OS X)(High Sierra)(10.13.1)=0.23}"
"acumbrellacore","security","0.25","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(Unknown)(10.14.5)=0.64; (Mac OS X)(Unknown)(10.14.6)=0.25; (Mac OS X)(Unknown)(10.14.4)=0.09}"
"acumbrellacore","security","0.25","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(High Sierra)(10.13.6)=0.99; (Mac OS X)(High Sierra)(10.13.4)=0.0; (Mac OS X)(High Sierra)(10.13.5)=0.0}"
"acumbrellacore","security","0.26","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(Sierra)(10.12.6)=0.98; (Mac OS X)(Sierra)(10.12.5)=0.01; (Mac OS X)(Sierra)(10.12.3)=0.0}"
"acumbrellacore","security","0.26","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(Sierra)(10.12.6)=0.94; (Mac OS X)(Sierra)(10.12.0)=0.06}"
"acumbrellacore","security","0.3","C9CFEF933DA89A2B4B8D48AB6ECA142AAB5D321AF0D6795AF93EB2B77F1BD47C","@{(Mac OS X)(El Capitan)(10.11.6)=1.0}"
"acumbrellacore","security","0.31","6E740E11F461AE48CB136DF7DE73788ADA66CAAEB920FFFA26FB15BA3CB153E6","@{(Mac OS X)(Unknown)(10.15.0)=1.0}"
"acumbrellacore","security","0.5","C9CFEF933DA89A2B4B8D48AB6ECA142AAB5D321AF0D6795AF93EB2B77F1BD47C","@{(Mac OS X)(El Capitan)(10.11.6)=1.0}"
"acumbrellacore","security","0.56","5FB7F3E143F95731FE7A259B38C8839C938207EAE380694DEBD63F22138F9BED","@{(Mac OS X)(Unknown)(10.14.3)=0.43; (Mac OS X)(Unknown)(10.14.0)=0.23; (Mac OS X)(Unknown)(10.14.2)=0.16}"
"acwebsecagent","security","0.07","36005A9DFAD22573544929492E498B3586ACC726C717BA7BD4A76A2D632AAA55","@{(Mac OS X)(Unknown)(10.14.0)=0.76; (Mac OS X)(Sierra)(10.12.6)=0.14; (Mac OS X)(Unknown)(10.14.5)=0.05}"
"acwebsecagent.exe","security","0.06","3494E36E5649703F893B01DE4DD0DD0D8F093365BDD04C4FE564A5E9CE81B398","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"acwebsecagent.exe","security","0.68","63DC53380B9D8E074F2E9FC07225A80D73F520BD6ECF922D8FEEDB59CD9286A4","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"ampdaemon","security","0.15","ECE4D45E64E6D18BBA26D9DFEA6588820FAF5CCDBEB5C22ED38DFED6D709510A","@{(Mac OS X)(High Sierra)(10.13.6)=1.0}"
"ampdaemon","security","0.28","B72BCDD0A3473A86209D3A50AA3ACE5F8E919E3602CC1981A6E5299123666AD9","@{(Mac OS X)(Unknown)(10.14.5)=0.39; (Mac OS X)(Unknown)(10.14.6)=0.18; (Mac OS X)(Mojave)(10.14.6)=0.13}"
"ampdaemon","security","0.62","B72BCDD0A3473A86209D3A50AA3ACE5F8E919E3602CC1981A6E5299123666AD9","@{(Mac OS X)(Unknown)(10.14.5)=0.25; (Mac OS X)(Mojave)(10.14.6)=0.15; (Mac OS X)(Unknown)(10.14.6)=0.15}"
"amupdate.exe","security","0.03","818F9C2E884BDF034FA41D8C31102233B5A3085372A47500F71A7DA4CEC617A4","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.98; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.02; (WinNT)(Windows 10 Enterprise)(10.0.16299)=0.0}"
"amupdate.exe","security","0.08","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"amupdate.exe","security","0.08","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=1.0}"
"amupdate.exe","security","0.08","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"amupdate.exe","security","0.09","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"amupdate.exe","security","0.12","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.99; (WinNT)(Windows 7 Enterprise N)(6.1.7601)=0.01; (WinNT)(Windows 7 Professional)(6.1.7601)=0.0}"
"amupdate.exe","security","0.16","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 8.1 Professional)(6.3.9600)=1.0}"
"amupdate.exe","security","0.2","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.98; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.02; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.0}"
"amupdate.exe","security","0.21","3469155275F7AE70F8BF75CD6C0762B85DDDF8AFEC2C8F7CDA8D950460B54AF3","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=0.57; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.43}"
"amupdate.exe","security","0.22","3469155275F7AE70F8BF75CD6C0762B85DDDF8AFEC2C8F7CDA8D950460B54AF3","@{(WinNT)(Windows 10 Enterprise)(10.0.14393)=0.99; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.01}"
"amupdate.exe","security","0.22","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 10 Enterprise 2015 LTSB N)(10.0.10240)=0.91; (WinNT)(Windows 10 Enterprise 2015 LTSB)(10.0.10240)=0.09}"
"amupdate.exe","security","0.22","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"amupdate.exe","security","0.25","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"amupdate.exe","security","0.25","3469155275F7AE70F8BF75CD6C0762B85DDDF8AFEC2C8F7CDA8D950460B54AF3","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"amupdate.exe","security","0.26","3469155275F7AE70F8BF75CD6C0762B85DDDF8AFEC2C8F7CDA8D950460B54AF3","@{(WinNT)(Windows 10 Enterprise 2015 LTSB N)(10.0.10240)=0.77; (WinNT)(Windows 10 Enterprise 2015 LTSB)(10.0.10240)=0.23}"
"amupdate.exe","security","0.33","3469155275F7AE70F8BF75CD6C0762B85DDDF8AFEC2C8F7CDA8D950460B54AF3","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.99; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.01; (WinNT)(Windows 10 Professional)(10.0.15063)=0.0}"
"amupdate.exe","security","1.0","DD67EAEC55A405EC07A6297F6A8842D89AC106BE26671373D262D0A8CDC40B1F","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"APSDaemon.exe","security","0.06","A0D18E19CF7EE8E045157408127A5FDA44F830FA36FDF74FDBA7FFEF28E031BA","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"APSDaemon.exe","security","0.07","95377E3F25E29BC2B2173DA2FC9BEC53AA5A2AE0778F4FE0DD897C909E9A9862","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"APSDaemon.exe","security","0.08","4A58623CCC52C5CE939F97654BC8904FFF411130C91135FEEEBD413B386EBE2B","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"APSDaemon.exe","security","0.09","F0B2EDBC23DD0DD0ADED9EE5F14985EB2FBF7E03A1FE86A5598DE58CA729E52D","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=1.0}"
"APSDaemon.exe","security","0.09","A92DF458E50BD26E7B0E728095A28066B4342D8D081190F4F780548FCA1C3B00","@{(WinNT)(Windows 10 Professional)(10.0.17134)=1.0}"
"APSDaemon.exe","security","0.11","1E9D3E136BD61F77D3C48F9EAF32926E66F796FA75735BE6E226F0706111DC90","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.89; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.11}"
"APSDaemon.exe","security","0.12","3C82AC90BB00E810E7290A89C701975DE416FF5DD52741EC4A7117CF4B882BA0","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"APSDaemon.exe","security","0.15","F0B2EDBC23DD0DD0ADED9EE5F14985EB2FBF7E03A1FE86A5598DE58CA729E52D","@{(WinNT)(Windows 10 Enterprise)(10.0.14393)=1.0}"
"APSDaemon.exe","security","0.16","B334F8C0489934BBDF43033ABEAC2C5D70FCC636C06375FC00919C09FFB4E706","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=0.86; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.14}"
"APSDaemon.exe","security","0.2","E2E43A70B2270252E58BA27DB067C7091243C729E119F5386B77D6C59753FA07","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.0}"
"APSDaemon.exe","security","0.23","4A58623CCC52C5CE939F97654BC8904FFF411130C91135FEEEBD413B386EBE2B","@{(WinNT)(Windows 10 Enterprise)(10.0.14393)=1.0}"
"APSDaemon.exe","security","0.31","B334F8C0489934BBDF43033ABEAC2C5D70FCC636C06375FC00919C09FFB4E706","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.99; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.01; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.0}"
"APSDaemon.exe","security","0.36","4A58623CCC52C5CE939F97654BC8904FFF411130C91135FEEEBD413B386EBE2B","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=1.0}"
"APSDaemon.exe","security","0.46","B334F8C0489934BBDF43033ABEAC2C5D70FCC636C06375FC00919C09FFB4E706","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"APSDaemon.exe","security","0.64","F0B2EDBC23DD0DD0ADED9EE5F14985EB2FBF7E03A1FE86A5598DE58CA729E52D","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"APSDaemon.exe","security","0.65","B334F8C0489934BBDF43033ABEAC2C5D70FCC636C06375FC00919C09FFB4E706","@{(WinNT)(Windows 10 Professional)(10.0.18362)=0.54; (WinNT)(Windows 10 Professional)(10.0.17134)=0.21; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.17}"
"APSDaemon.exe","security","1.0","B334F8C0489934BBDF43033ABEAC2C5D70FCC636C06375FC00919C09FFB4E706","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=1.0}"
"APSDaemon.exe","security","1.0","4A58623CCC52C5CE939F97654BC8904FFF411130C91135FEEEBD413B386EBE2B","@{(WinNT)(Windows 10 Enterprise 2015 LTSB)(10.0.10240)=1.0}"
"AvastSvc.exe","security","0.03","7014E9535FFF2B33ED4CCC3221D011DBD2D01EBB15118E995188E54E5650EFAE","@{(WinNT)(Windows 10 Home)(10.0.17134)=1.0}"
"AvastSvc.exe","security","0.08","7AC384E4400B786D38CE50FF8DFC07E16EAD5C2CE02383DF0FC8CC1D51157FF5","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"AvastSvc.exe","security","0.19","CEC18F933133732DC98B5BC7CD024E6EE337635C8D64EDED8A7E1BB5C8B09A8D","@{(WinNT)(Windows 10 Enterprise 2015 LTSB)(10.0.10240)=1.0}"
"AvastSvc.exe","security","0.22","86C7E644E3DCA74A5C4A848ABF8B6AE7BF3A69A25FD729ED90E1A8C730848D72","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.0; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.0}"
"AvastSvc.exe","security","0.24","CEC18F933133732DC98B5BC7CD024E6EE337635C8D64EDED8A7E1BB5C8B09A8D","@{(WinNT)(Windows 10 Enterprise 2015 LTSB)(10.0.10240)=1.0}"
"AvastSvc.exe","security","0.31","86C7E644E3DCA74A5C4A848ABF8B6AE7BF3A69A25FD729ED90E1A8C730848D72","@{(WinNT)(Windows 8.1 Home)(6.3.9600)=1.0}"
"AvastSvc.exe","security","0.36","86C7E644E3DCA74A5C4A848ABF8B6AE7BF3A69A25FD729ED90E1A8C730848D72","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.8; (WinNT)(Windows 10 Professional)(10.0.17134)=0.2}"
"AvastSvc.exe","security","0.36","BAD6FEFC7F3F997ACD63724389246A62C5BABDDE6D82A9BB2455B56768A66498","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"AvastSvc.exe","security","0.38","86C7E644E3DCA74A5C4A848ABF8B6AE7BF3A69A25FD729ED90E1A8C730848D72","@{(WinNT)(Windows 10 Home)(10.0.17134)=0.67; (WinNT)(Windows 10 Unknown)(10.0.17134)=0.33}"
"AvastSvc.exe","security","0.49","35C05F9F9EEFF0F423AF345450D4145519F11B9F7C7B0906BCAFFE662724A61D","@{(WinNT)(Windows 8.1 Home)(6.3.9600)=1.0}"
"AvastSvc.exe","security","0.52","BAD6FEFC7F3F997ACD63724389246A62C5BABDDE6D82A9BB2455B56768A66498","@{(WinNT)(Windows 10 Home)(10.0.17134)=1.0}"
"AvastSvc.exe","security","0.53","86C7E644E3DCA74A5C4A848ABF8B6AE7BF3A69A25FD729ED90E1A8C730848D72","@{(WinNT)(Windows 10 Home)(10.0.18362)=1.0}"
"AvastSvc.exe","security","1.0","86C7E644E3DCA74A5C4A848ABF8B6AE7BF3A69A25FD729ED90E1A8C730848D72","@{(WinNT)(Windows 8.1 Home)(6.3.9600)=1.0}"
"AvastSvc.exe","security","1.0","86C7E644E3DCA74A5C4A848ABF8B6AE7BF3A69A25FD729ED90E1A8C730848D72","@{(WinNT)(Windows 8.1 Home)(6.3.9600)=1.0}"
"AvastSvc.exe","security","1.0","C74EF2FA669454A3848CEE5C8FAA197872AFCDFD886B6A591AB771E283743C15","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=1.0}"
"AvastSvc.exe","security","1.0","CEC18F933133732DC98B5BC7CD024E6EE337635C8D64EDED8A7E1BB5C8B09A8D","@{(WinNT)(Windows 10 Enterprise 2015 LTSB)(10.0.10240)=1.0}"
"com.avast.proxy","security","0.21","E7D5EAA842440142AF95051E123119C0491FCB5E42B9813BF6346273BB05ED72","@{(Mac OS X)(Unknown)(10.14.3)=0.47; (Mac OS X)(Unknown)(10.14.2)=0.36; (Mac OS X)(Unknown)(10.14.5)=0.17}"
"com.avast.proxy","security","0.23","932FEA3290DAC1147928E99B15806CEDBF786388F405F6137491A509DC8EBD3C","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"com.avast.proxy","security","0.39","FD585FC3952D6D8EF90CE4EB32388B49768A55AE2C40D9D553DDA1742B9F3788","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"com.avast.proxy","security","1.0","FD585FC3952D6D8EF90CE4EB32388B49768A55AE2C40D9D553DDA1742B9F3788","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"com.avast.proxy","security","1.0","FD585FC3952D6D8EF90CE4EB32388B49768A55AE2C40D9D553DDA1742B9F3788","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"DgWip.exe","security","0.25","75CA8945E5858C0860B06D99766F608512C90AA7E4C27C9E7F69CF3426DB60AA","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"dgwipd","security","0.01","8B658CA6C85D880FFE15663114E5896A3909DCE8BD83F9374B2AA7B931ECC079","@{(Mac OS X)(High Sierra)(10.13.6)=1.0}"
"dgwipd","security","0.12","FFF821841C4EA3C389FA27FDA9B24BD9471F328C2C290ADC5A93CB06E5E3E79A","@{(Mac OS X)(Mojave)(10.14.6)=0.26; (Mac OS X)(Mojave)(10.14.5)=0.14; (Mac OS X)(High Sierra)(10.13.6)=0.13}"
"dgwipd","security","0.13","FFF821841C4EA3C389FA27FDA9B24BD9471F328C2C290ADC5A93CB06E5E3E79A","@{(Mac OS X)(Mojave)(10.14.5)=0.41; (Mac OS X)(Mojave)(10.14.6)=0.33; (Mac OS X)(Unknown)(10.14.3)=0.09}"
"dgwipd","security","0.22","8B658CA6C85D880FFE15663114E5896A3909DCE8BD83F9374B2AA7B931ECC079","@{(Mac OS X)(Unknown)(10.14.5)=0.31; (Mac OS X)(Mojave)(10.14.6)=0.22; (Mac OS X)(High Sierra)(10.13.6)=0.16}"
"dgwipd","security","0.22","561BB8D96F84A687B712E308D347CF4511D64D45F98A722AAC578F3997AB50F1","@{(Mac OS X)(High Sierra)(10.13.6)=0.5; (Mac OS X)(Unknown)(10.14.5)=0.27; (Mac OS X)(Sierra)(10.12.6)=0.11}"
"dgwipd","security","0.23","561BB8D96F84A687B712E308D347CF4511D64D45F98A722AAC578F3997AB50F1","@{(Mac OS X)(Mojave)(10.14.6)=1.0}"
"dgwipd","security","0.57","561BB8D96F84A687B712E308D347CF4511D64D45F98A722AAC578F3997AB50F1","@{(Mac OS X)(High Sierra)(10.13.6)=0.45; (Mac OS X)(Unknown)(10.14.5)=0.28; (Mac OS X)(Sierra)(10.12.6)=0.15}"
"dgwipd","security","0.64","8B658CA6C85D880FFE15663114E5896A3909DCE8BD83F9374B2AA7B931ECC079","@{(Mac OS X)(Unknown)(10.14.5)=0.32; (Mac OS X)(Mojave)(10.14.6)=0.28; (Mac OS X)(High Sierra)(10.13.6)=0.12}"
"iCoreService","security","0.08","AA0249B63F3FD74CC69CC6357D0DDACAE5E43F4B99E6E409E0C4CFED12804865","@{(Mac OS X)(Unknown)(10.14.1)=0.36; (Mac OS X)(Unknown)(10.14.0)=0.26; (Mac OS X)(Unknown)(10.14.4)=0.25}"
"iCoreService","security","0.25","2312AEFD657F4C6A9B5229EEAAD39A3606662C0A9BC32687FFEA565E9AB56EF7","@{(Mac OS X)(High Sierra)(10.13.6)=1.0}"
"iCoreService","security","0.48","AA0249B63F3FD74CC69CC6357D0DDACAE5E43F4B99E6E409E0C4CFED12804865","@{(Mac OS X)(Unknown)(10.14.5)=0.33; (Mac OS X)(Unknown)(10.14.0)=0.12; (Mac OS X)(High Sierra)(10.13.6)=0.12}"
"iCoreService","security","0.68","0390F50EAC91ED48B4F765241B8746C811570CC1FBCB1C8C8448E236414FBEB7","@{(Mac OS X)(High Sierra)(10.13.6)=0.59; (Mac OS X)(Unknown)(10.13.4)=0.35; (Mac OS X)(High Sierra)(10.13.4)=0.05}"
"iCoreService","security","0.89","AA0249B63F3FD74CC69CC6357D0DDACAE5E43F4B99E6E409E0C4CFED12804865","@{(Mac OS X)(Unknown)(10.14.5)=0.47; (Mac OS X)(Unknown)(10.14.1)=0.11; (Mac OS X)(Unknown)(10.14.4)=0.09}"
"McAfee Safe Connect.exe","security","0.34","75CBAD6D32F7644D0647E626EA43B00CF5C3CF92ECFF6EAFDF256CBD50386F64","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=1.0}"
"McScript_InUse.exe","security","0.01","8FC7D3158C58BD17FA1DCA9180A6D52070DE5D23C3D0AB9E2096BEA1D87A36E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.51; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.21; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.11}"
"McScript_InUse.exe","security","0.12","CE1F571217848DF8468A5104E91B18A9B61380B333C9E7BD31B964E5806A9E7D","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.73; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.13; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.07}"
"McScript_InUse.exe","security","0.84","D34849B0D01296DE53BE5536FE52E42A641C9D3D8C16E1471D316E4F559B9136","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.92; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.03; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.02}"
"mcshield.exe","security","0.14","7BFC18C4AC6E1ACEE1D390C8610609CBEEC008DA6DBB01DBAC76793E33D55C82","@{(WinNT)(Windows 10 Enterprise)(10.0.14393)=0.98; (None)(None)(None)=0.01; (WinNT)(Windows 10 Professional)(10.0.14393)=0.01}"
"mcshield.exe","security","0.15","BBEF73045A92559F272553EC414F334835E10C4ACC90A208973E5CCF4C5D98D3","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.98; (WinNT)(Windows 7 Ultimate)(6.1.7601)=0.01; (WinNT)(Windows 7 Enterprise N)(6.1.7601)=0.01}"
"mcshield.exe","security","0.15","7BFC18C4AC6E1ACEE1D390C8610609CBEEC008DA6DBB01DBAC76793E33D55C82","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.99; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.01; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.0}"
"mcshield.exe","security","0.15","7BFC18C4AC6E1ACEE1D390C8610609CBEEC008DA6DBB01DBAC76793E33D55C82","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=0.96; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.04}"
"mcshield.exe","security","0.32","BBEF73045A92559F272553EC414F334835E10C4ACC90A208973E5CCF4C5D98D3","@{(WinNT)(Windows 10 Enterprise)(10.0.14393)=0.87; (WinNT)(Windows 10 Enterprise)(10.0.10586)=0.13}"
